ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:05:45,server_19,24.21,22.56,26.42,16.85,9522.64
21:05:45,server_10,66.5,70.66,615.06,883.03,10.63
21:05:45,server_8,92.69,8.9,890.31,995.35,126.41
21:05:45,server_1,32.58,40.62,120.17,175.62,4270.48
21:05:45,server_2,54.99,72.36,607.5,700.89,74.52
21:05:45,server_3,84.2,16.88,837.69,1099.35,0.0
21:05:45,server_9,59.05,49.84,6988.29,7867.46,25.32
21:05:45,server_5,8.97,97.28,18.62,11.24,18.89
21:05:45,server_6,89.89,7.95,857.37,1207.92,44.69
21:05:45,server_7,21.92,21.19,43.78,57.4,4965.72
21:05:45,server_4,88.06,84.91,843.62,1105.44,205.41
21:05:50,server_12,44.51,36.68,9.38,6.95,9828.11
21:05:50,server_19,69.06,69.44,643.94,947.28,53.45
21:05:50,server_18,31.63,35.83,293.27,150.04,0.0
21:05:50,server_17,86.56,89.96,746.89,1053.15,26.65
21:05:50,server_16,23.94,22.81,115.06,71.8,6886.82
21:05:50,server_15,35.48,33.56,353.46,271.13,95.19
21:05:50,server_14,96.26,21.93,824.98,426.95,28.11
21:05:50,server_13,28.11,31.42,284.07,185.89,22.28
21:05:50,server_11,66.74,57.56,703.14,795.72,33.84
21:05:50,server_20,43.58,45.17,461.11,558.13,22.71
21:05:50,server_9,35.4,55.43,313.49,316.18,0.0
21:05:50,server_1,58.14,58.18,1619.3,1573.6,1658.75
21:05:50,server_2,23.4,81.27,113.88,133.97,0.0
21:05:50,server_3,61.45,54.61,2914.67,2474.92,1084.7
21:05:50,server_4,57.18,51.12,492.26,429.39,12.78
21:05:50,server_10,26.21,27.2,177.18,152.11,9278.45
21:05:50,server_6,13.72,93.5,260.38,184.82,53.4
21:05:50,server_7,87.73,15.85,845.53,1222.56,56.48
21:05:50,server_8,1.52,82.75,0.0,0.0,14.01
21:05:50,server_5,28.72,97.22,211.0,137.99,59.28
21:05:55,server_11,23.2,21.14,172.47,226.45,9468.65
21:05:55,server_19,98.04,99.91,962.21,1350.61,124.9
21:05:55,server_18,56.82,60.31,721.04,716.55,62.08
21:05:55,server_17,40.07,41.34,375.08,213.65,2.75
21:05:55,server_16,97.38,92.38,931.17,796.07,129.43
21:05:55,server_15,10.36,83.15,137.2,113.73,0.0
21:05:55,server_14,20.44,40.18,108.91,132.1,6566.55
21:05:55,server_13,7.23,88.75,76.53,86.26,29.45
21:05:55,server_12,62.56,71.31,632.79,871.12,0.0
21:05:55,server_20,50.36,52.25,4693.3,4471.55,1976.72
21:05:55,server_10,89.43,7.48,941.02,842.23,78.6
21:05:55,server_8,85.89,95.43,815.16,1073.55,44.31
21:05:55,server_7,89.21,89.59,891.22,1028.53,163.74
21:05:55,server_6,52.68,52.95,462.11,676.34,0.0
21:05:55,server_5,24.91,43.66,244.06,125.53,31.05
21:05:55,server_4,44.15,56.05,435.81,546.99,68.82
21:05:55,server_3,75.88,42.74,11026.94,10558.05,24.59
21:05:55,server_2,39.55,32.85,390.59,306.4,32.77
21:05:55,server_1,42.98,46.51,396.1,426.41,0.0
21:05:55,server_9,63.46,73.08,494.2,593.0,104.11
21:06:00,server_13,53.45,56.37,495.99,373.78,24.08
21:06:00,server_14,68.19,62.64,753.81,970.3,1.93
21:06:00,server_15,21.08,84.2,193.73,209.65,31.16
21:06:00,server_12,64.7,47.55,14496.88,16034.34,55.19
21:06:00,server_17,56.19,70.76,546.28,675.71,32.63
21:06:00,server_18,23.59,32.4,330.19,261.63,0.0
21:06:00,server_19,22.66,38.79,230.18,289.49,44.99
21:06:00,server_16,37.46,34.14,351.97,246.06,0.0
21:06:00,server_11,40.74,61.35,406.42,232.51,107.91
21:06:00,server_20,45.16,69.99,1711.44,1934.18,1655.1
21:06:00,server_9,32.08,37.48,87.29,101.6,6567.37
21:06:00,server_1,60.1,58.54,2090.24,2235.45,1441.76
21:06:00,server_2,4.45,98.06,87.34,64.95,0.0
21:06:00,server_3,27.11,90.32,218.84,280.08,130.21
21:06:00,server_4,91.54,22.63,1024.83,728.07,47.63
21:06:00,server_10,35.31,46.28,292.34,201.64,89.29
21:06:00,server_6,51.12,53.57,17847.58,19600.65,157.69
21:06:00,server_7,88.62,27.64,873.24,1247.67,52.98
21:06:00,server_8,35.97,26.64,152.89,116.91,4566.4
21:06:00,server_5,16.51,86.87,91.49,83.79,0.0
21:06:05,server_12,61.78,57.57,12031.06,13952.43,23.11
21:06:05,server_20,63.09,51.96,2012.3,2006.49,1216.28
21:06:05,server_19,46.92,48.31,550.8,726.2,89.05
21:06:05,server_18,34.57,43.35,380.53,259.24,0.0
21:06:05,server_17,50.51,58.72,10825.14,11518.32,31.0
21:06:05,server_16,25.17,33.02,284.42,248.63,0.0
21:06:05,server_15,69.33,46.95,13272.04,13248.03,81.58
21:06:05,server_14,63.73,47.18,1746.63,2071.83,1501.05
21:06:05,server_13,23.46,50.01,266.86,289.95,47.69
21:06:05,server_11,42.91,65.64,2495.58,2710.19,608.71
21:06:05,server_10,42.72,36.93,411.83,311.68,3.37
21:06:05,server_9,65.04,52.21,707.03,715.06,139.61
21:06:05,server_2,37.77,36.29,393.88,221.81,0.0
21:06:05,server_3,99.88,81.62,886.36,704.22,54.4
21:06:05,server_4,59.26,51.47,3944.21,4689.01,1302.99
21:06:05,server_1,43.37,54.12,452.05,599.03,5.16
21:06:05,server_6,82.6,19.46,893.46,1235.58,32.2
21:06:05,server_7,50.11,50.55,535.67,446.08,64.76
21:06:05,server_8,92.93,98.87,903.27,497.21,114.34
21:06:05,server_5,7.11,85.97,55.61,77.78,37.82
21:06:10,server_12,98.66,18.88,926.62,1218.35,47.57
21:06:10,server_19,34.13,47.42,261.45,296.04,123.9
21:06:10,server_18,61.68,59.92,652.17,909.09,0.0
21:06:10,server_17,59.79,45.68,606.08,848.97,62.38
21:06:10,server_16,36.34,26.88,390.54,454.68,57.77
21:06:10,server_15,18.94,96.17,216.74,311.8,0.0
21:06:10,server_14,49.53,54.64,3015.37,3158.43,1079.1
21:06:10,server_13,63.91,51.25,2045.75,1982.99,1291.57
21:06:10,server_11,47.54,51.75,409.01,398.52,0.0
21:06:10,server_20,62.1,60.16,583.22,762.47,78.72
21:06:10,server_9,40.45,57.37,1226.72,1442.63,1552.51
21:06:10,server_1,69.49,34.28,18649.75,22375.63,90.22
21:06:10,server_2,21.38,90.24,245.12,200.98,35.5
21:06:10,server_3,62.63,36.68,7986.06,8396.61,122.0
21:06:10,server_4,51.18,50.87,604.31,413.28,48.7
21:06:10,server_10,93.15,80.59,892.06,662.22,108.72
21:06:10,server_6,91.52,82.62,1004.71,674.05,61.49
21:06:10,server_7,66.29,59.78,10950.59,12735.02,3.89
21:06:10,server_8,45.24,44.68,45.58,39.16,8636.38
21:06:10,server_5,88.5,84.8,905.23,878.3,12.56
21:06:15,server_12,21.96,21.12,186.66,272.03,107.31
21:06:15,server_19,87.96,26.15,818.42,803.29,51.29
21:06:15,server_18,96.52,93.35,887.02,574.23,105.9
21:06:15,server_17,94.55,81.8,854.84,429.3,111.6
21:06:15,server_16,26.14,19.34,309.8,194.63,0.0
21:06:15,server_15,69.36,56.53,651.96,596.26,79.14
21:06:15,server_14,56.14,63.61,540.57,281.14,0.0
21:06:15,server_13,52.51,62.54,482.91,508.17,22.88
21:06:15,server_11,65.95,70.36,600.91,853.77,39.36
21:06:15,server_20,74.39,38.5,7602.87,8276.95,118.52
21:06:15,server_9,77.18,38.35,9249.96,8262.46,190.18
21:06:15,server_1,45.46,29.69,55.03,49.84,5865.99
21:06:15,server_2,35.48,31.76,275.4,313.95,67.96
21:06:15,server_3,26.6,30.43,185.47,187.95,3077.4
21:06:15,server_4,69.15,59.57,6486.36,6887.72,96.15
21:06:15,server_10,99.48,17.76,1032.48,594.13,16.66
21:06:15,server_6,66.03,42.17,16294.47,13801.37,6.65
21:06:15,server_7,51.98,36.96,9434.55,9557.95,136.23
21:06:15,server_8,86.03,90.93,779.48,643.86,97.7
21:06:15,server_5,61.0,76.75,505.4,626.85,50.64
21:06:20,server_11,66.11,78.84,771.41,1130.31,22.69
21:06:20,server_19,57.27,40.8,4411.87,3776.82,1710.19
21:06:20,server_18,43.56,42.26,413.98,443.78,89.71
21:06:20,server_17,84.3,5.96,755.34,465.97,68.98
21:06:20,server_16,54.87,51.16,1531.01,1772.26,590.09
21:06:20,server_15,32.44,16.86,342.01,407.89,85.57
21:06:20,server_14,85.42,89.33,858.51,758.28,118.71
21:06:20,server_13,9.24,82.16,92.89,113.16,19.75
21:06:20,server_12,68.24,75.26,581.58,843.85,119.95
21:06:20,server_20,14.29,81.9,250.34,166.63,0.0
21:06:20,server_10,62.59,67.3,625.27,625.48,0.0
21:06:20,server_8,71.63,58.72,10972.91,12760.85,198.92
21:06:20,server_7,66.93,59.32,3532.45,3253.98,1014.18
21:06:20,server_6,25.09,22.32,306.26,383.91,71.56
21:06:20,server_5,27.24,80.51,239.42,281.34,113.66
21:06:20,server_4,55.12,47.14,539.85,790.4,110.32
21:06:20,server_3,27.63,30.16,189.84,110.75,5929.22
21:06:20,server_2,98.31,3.62,1013.64,534.08,121.03
21:06:20,server_1,82.86,11.36,802.24,1021.27,3.97
21:06:20,server_9,12.22,86.12,124.12,76.94,95.11
21:06:25,server_13,83.34,12.01,793.18,1051.33,39.37
21:06:25,server_14,65.0,74.51,629.91,538.83,162.75
21:06:25,server_15,57.45,58.78,4319.97,4884.88,1278.73
21:06:25,server_12,88.19,20.35,923.02,807.73,80.51
21:06:25,server_17,67.18,82.36,676.35,1012.59,95.38
21:06:25,server_18,23.5,21.7,253.36,261.13,138.45
21:06:25,server_19,66.95,60.88,660.21,480.46,111.35
21:06:25,server_16,86.2,3.13,822.7,860.26,93.67
21:06:25,server_11,99.61,84.23,999.58,1014.1,61.43
21:06:25,server_20,55.75,49.5,583.67,700.37,49.91
21:06:25,server_9,41.96,46.82,398.05,428.52,117.11
21:06:25,server_1,48.71,54.42,1195.1,1374.64,987.02
21:06:25,server_2,91.49,87.21,855.97,1282.86,108.14
21:06:25,server_3,27.85,21.48,267.51,358.93,0.0
21:06:25,server_4,93.94,88.94,954.52,900.5,60.39
21:06:25,server_10,21.0,12.71,196.95,207.58,92.99
21:06:25,server_6,69.17,72.16,590.83,369.87,97.53
21:06:25,server_7,51.95,64.77,4173.23,4810.0,1147.97
21:06:25,server_8,97.36,2.96,939.83,964.97,68.31
21:06:25,server_5,60.46,78.47,532.63,295.65,0.0
21:06:30,server_19,88.52,93.71,812.15,813.67,89.25
21:06:30,server_18,89.46,11.23,898.82,1043.3,45.89
21:06:30,server_17,59.53,54.69,19526.03,21550.2,139.0
21:06:30,server_16,22.49,34.56,287.73,202.74,14.49
21:06:30,server_15,58.73,53.77,2465.86,2396.49,926.92
21:06:30,server_14,45.8,40.39,153.93,88.4,3746.59
21:06:30,server_13,35.16,19.58,365.17,464.0,59.6
21:06:30,server_12,27.67,38.0,292.08,220.58,0.0
21:06:30,server_11,65.17,63.24,639.71,543.63,0.0
21:06:30,server_20,50.08,50.05,14442.49,17295.64,91.31
21:06:30,server_9,27.25,21.91,194.96,172.25,0.0
21:06:30,server_1,49.09,59.07,557.09,477.5,137.31
21:06:30,server_2,29.62,47.05,184.24,142.65,6023.42
21:06:30,server_3,45.2,63.1,518.29,456.62,2.12
21:06:30,server_4,31.99,48.23,29.92,15.46,6547.92
21:06:30,server_10,68.7,56.06,664.68,909.7,61.96
21:06:30,server_6,54.66,57.6,578.14,461.9,0.0
21:06:30,server_7,3.01,96.63,37.94,21.91,48.94
21:06:30,server_8,38.01,46.57,323.64,216.96,70.48
21:06:30,server_5,80.24,24.14,802.9,603.62,78.55
21:06:35,server_11,64.75,64.62,661.16,795.22,67.35
21:06:35,server_19,40.13,27.13,157.66,224.0,9675.12
21:06:35,server_18,68.14,88.68,697.32,682.72,75.13
21:06:35,server_17,66.98,60.58,706.13,422.65,81.02
21:06:35,server_16,27.81,62.78,319.29,165.53,0.0
21:06:35,server_15,29.41,35.8,283.25,255.89,44.82
21:06:35,server_14,23.5,20.21,313.62,205.09,48.66
21:06:35,server_13,39.01,27.28,398.88,225.65,0.0
21:06:35,server_12,94.23,85.9,932.94,540.96,71.33
21:06:35,server_20,84.5,12.39,863.64,748.35,114.37
21:06:35,server_10,34.04,46.59,460.92,596.17,74.65
21:06:35,server_8,40.67,61.93,1707.07,1621.98,1228.76
21:06:35,server_9,57.19,38.63,8222.9,9798.94,117.83
21:06:35,server_1,23.36,26.09,245.9,254.41,85.4
21:06:35,server_2,81.03,14.13,815.37,926.64,112.98
21:06:35,server_3,78.42,46.68,14444.02,16748.7,7.53
21:06:35,server_5,36.2,11.69,356.85,349.45,0.0
21:06:35,server_6,66.41,57.03,652.8,632.37,81.9
21:06:35,server_7,58.02,50.79,583.67,465.5,74.13
21:06:35,server_4,69.59,48.74,1446.18,1516.1,942.31
21:06:40,server_20,98.22,0.44,995.84,584.01,14.62
21:06:40,server_11,55.23,49.71,15509.15,16429.49,11.95
21:06:40,server_18,62.76,64.6,593.89,423.6,105.45
21:06:40,server_17,25.96,46.41,44.49,49.1,5443.28
21:06:40,server_16,50.89,47.87,390.85,478.52,49.83
21:06:40,server_15,98.01,85.34,1074.11,812.08,0.0
21:06:40,server_14,25.3,38.19,278.84,154.33,40.44
21:06:40,server_13,44.03,42.9,526.64,466.5,81.07
21:06:40,server_12,32.27,19.2,343.54,448.96,67.61
21:06:40,server_19,36.37,48.11,461.5,670.26,41.16
21:06:40,server_10,25.97,49.02,134.82,155.93,8712.04
21:06:40,server_8,53.21,60.17,662.8,469.38,63.36
21:06:40,server_1,32.66,50.59,326.7,383.47,125.23
21:06:40,server_2,32.41,47.67,357.74,456.05,0.0
21:06:40,server_3,26.29,80.54,268.59,392.73,56.83
21:06:40,server_9,94.12,90.39,888.11,1186.94,178.85
21:06:40,server_5,20.31,23.45,230.15,228.47,0.0
21:06:40,server_6,88.97,82.07,868.06,815.34,88.2
21:06:40,server_7,57.78,80.73,533.87,784.21,76.7
21:06:40,server_4,96.99,22.46,911.69,929.62,90.03
21:06:45,server_12,21.21,94.22,233.59,279.39,0.0
21:06:45,server_19,39.57,35.73,524.22,663.15,0.0
21:06:45,server_18,75.78,43.42,16213.27,15981.4,143.49
21:06:45,server_17,61.48,65.09,646.34,631.54,99.92
21:06:45,server_16,59.52,60.32,579.0,707.22,117.47
21:06:45,server_15,34.27,29.19,327.19,281.97,0.0
21:06:45,server_14,65.46,32.87,15666.69,13738.4,83.86
21:06:45,server_13,43.81,23.08,105.29,118.38,6813.46
21:06:45,server_11,44.14,51.22,388.25,225.89,43.66
21:06:45,server_20,97.01,94.72,996.75,1485.8,219.98
21:06:45,server_9,5.38,98.81,1.13,0.86,47.32
21:06:45,server_1,59.23,64.27,4446.55,5034.45,1793.08
21:06:45,server_2,89.98,84.21,868.85,1146.13,127.95
21:06:45,server_3,50.14,39.81,592.52,307.71,53.76
21:06:45,server_4,97.56,83.1,939.04,600.37,124.73
21:06:45,server_10,91.74,16.53,893.87,1231.12,19.4
21:06:45,server_6,59.09,42.86,15436.91,17656.02,14.32
21:06:45,server_7,6.58,89.04,36.4,28.55,0.0
21:06:45,server_8,56.02,51.04,581.26,493.4,0.0
21:06:45,server_5,65.72,55.0,18217.23,19290.02,99.85
21:06:50,server_11,91.01,99.83,944.27,731.81,91.16
21:06:50,server_19,47.36,53.05,592.67,323.73,0.0
21:06:50,server_18,25.1,22.09,21.0,31.31,6478.69
21:06:50,server_17,21.34,36.83,176.72,163.74,37.54
21:06:50,server_16,51.63,48.84,560.28,636.14,44.49
21:06:50,server_15,49.27,64.1,465.01,464.93,159.58
21:06:50,server_14,29.8,23.91,247.15,312.06,92.77
21:06:50,server_13,22.78,1.63,154.47,199.55,0.0
21:06:50,server_12,24.55,63.54,297.1,328.73,23.14
21:06:50,server_20,43.11,55.55,375.49,538.22,46.52
21:06:50,server_10,61.43,63.2,608.73,408.53,113.92
21:06:50,server_8,55.47,69.77,518.59,724.76,0.0
21:06:50,server_7,42.74,40.93,32.6,47.3,7297.27
21:06:50,server_6,55.13,39.64,6684.37,6502.47,74.65
21:06:50,server_5,61.77,63.64,4771.33,4364.56,582.96
21:06:50,server_4,10.05,95.12,101.19,81.73,12.26
21:06:50,server_3,95.88,25.05,974.46,561.22,0.0
21:06:50,server_2,34.22,38.9,337.9,394.11,0.0
21:06:50,server_1,25.96,33.94,284.12,422.74,0.0
21:06:50,server_9,93.39,11.85,941.36,998.03,6.57
21:06:55,server_13,34.2,26.85,321.79,313.66,49.19
21:06:55,server_14,64.79,54.77,675.06,777.87,44.15
21:06:55,server_15,49.29,25.34,60.23,72.74,6889.35
21:06:55,server_12,55.11,60.13,458.31,360.08,60.93
21:06:55,server_17,37.7,55.46,383.07,559.05,0.0
21:06:55,server_18,43.11,58.47,437.59,522.52,42.76
21:06:55,server_19,43.21,46.43,3201.09,3325.66,1836.41
21:06:55,server_16,23.46,33.04,151.07,119.37,0.0
21:06:55,server_11,33.86,40.74,184.24,97.26,4176.88
21:06:55,server_20,80.86,7.54,742.46,844.05,0.0
21:06:55,server_9,47.61,76.28,478.49,599.3,88.64
21:06:55,server_1,50.21,77.65,556.03,665.76,213.1
21:06:55,server_2,56.32,67.65,3752.83,3164.36,1303.92
21:06:55,server_3,37.43,52.82,328.71,257.62,45.16
21:06:55,server_4,4.17,86.77,149.92,77.89,90.95
21:06:55,server_10,67.15,74.28,670.08,905.51,20.29
21:06:55,server_6,20.97,30.38,281.42,368.76,31.31
21:06:55,server_7,88.24,26.34,965.47,861.7,123.31
21:06:55,server_8,22.31,42.68,169.62,236.46,6470.52
21:06:55,server_5,27.46,50.35,185.87,250.64,0.0
21:07:00,server_20,40.93,38.62,538.52,737.03,184.23
21:07:00,server_19,66.64,81.85,730.57,913.3,75.15
21:07:00,server_18,29.49,21.66,286.97,217.36,85.06
21:07:00,server_17,90.01,24.82,935.34,910.93,37.5
21:07:00,server_16,55.87,59.38,568.73,602.56,66.67
21:07:00,server_15,3.88,80.76,122.7,152.7,83.99
21:07:00,server_14,29.74,86.12,239.85,210.94,68.65
21:07:00,server_12,10.63,88.31,129.65,88.83,40.46
21:07:00,server_11,50.86,66.32,527.64,353.95,56.23
21:07:00,server_13,22.99,43.74,32.97,46.68,6682.3
21:07:00,server_9,57.24,73.39,572.53,480.12,122.45
21:07:00,server_10,55.99,53.65,7126.22,8331.46,173.07
21:07:00,server_2,99.0,92.01,1035.7,1438.83,73.13
21:07:00,server_3,84.14,16.57,842.85,453.2,49.89
21:07:00,server_4,26.14,96.76,255.41,266.79,103.85
21:07:00,server_1,51.87,48.15,505.56,551.95,36.56
21:07:00,server_6,27.57,25.49,185.33,109.15,6911.26
21:07:00,server_7,37.2,39.16,278.16,275.83,0.0
21:07:00,server_8,76.41,39.53,13284.89,11400.44,189.56
21:07:00,server_5,76.94,33.56,11876.49,10679.21,112.43
21:07:05,server_12,60.59,59.26,12721.0,12785.77,187.97
21:07:05,server_20,46.03,58.8,513.37,759.3,0.0
21:07:05,server_19,43.09,46.4,437.62,391.59,43.75
21:07:05,server_18,60.23,59.12,521.95,615.3,77.68
21:07:05,server_17,55.73,34.28,16913.37,15854.99,83.64
21:07:05,server_16,29.87,25.11,55.69,60.66,6994.95
21:07:05,server_15,21.83,22.89,211.31,240.1,57.38
21:07:05,server_14,94.23,95.43,1022.9,1387.0,90.45
21:07:05,server_13,31.3,43.39,415.85,432.41,55.88
21:07:05,server_11,64.09,52.27,2132.93,2353.49,1633.92
21:07:05,server_3,70.59,48.71,5083.88,5195.54,152.02
21:07:05,server_9,65.39,62.15,620.09,498.69,0.0
21:07:05,server_10,21.34,27.6,294.64,428.58,84.91
21:07:05,server_2,54.55,71.7,537.08,463.32,82.38
21:07:05,server_4,82.03,4.35,923.46,1303.16,6.49
21:07:05,server_1,56.66,60.59,536.22,342.57,83.54
21:07:05,server_6,32.6,45.48,284.92,214.11,118.28
21:07:05,server_7,54.87,39.94,8142.27,8529.8,41.83
21:07:05,server_8,45.98,51.91,451.68,440.01,0.0
21:07:05,server_5,8.06,95.73,101.9,126.47,15.15
21:07:10,server_12,50.75,38.25,14385.47,12698.11,192.13
21:07:10,server_19,28.54,29.16,246.22,159.23,13.63
21:07:10,server_18,94.77,6.16,1011.44,1062.61,66.15
21:07:10,server_17,54.54,69.92,1040.51,875.42,591.38
21:07:10,server_16,21.8,26.16,213.21,123.57,0.0
21:07:10,server_15,43.09,48.44,430.56,468.9,38.01
21:07:10,server_14,54.52,51.29,565.56,722.26,163.57
21:07:10,server_20,85.45,86.17,868.61,816.74,41.93
21:07:10,server_11,30.73,25.08,187.31,112.5,51.16
21:07:10,server_13,63.73,44.39,19244.68,18794.65,162.84
21:07:10,server_9,59.94,32.04,6988.48,6577.47,174.69
21:07:10,server_1,52.14,58.89,509.08,580.09,91.84
21:07:10,server_2,15.24,95.84,126.53,80.48,34.58
21:07:10,server_3,45.2,46.27,89.6,70.94,3542.14
21:07:10,server_4,32.46,38.21,241.14,234.08,0.0
21:07:10,server_10,93.92,0.56,935.11,794.73,72.93
21:07:10,server_6,92.38,13.9,941.68,904.21,51.03
21:07:10,server_7,7.45,92.99,64.62,38.06,52.88
21:07:10,server_8,46.66,65.98,523.26,768.83,68.55
21:07:10,server_5,87.81,7.61,853.25,631.77,79.2
21:07:15,server_19,49.99,64.72,486.19,453.92,0.0
21:07:15,server_18,95.42,24.56,916.49,789.98,66.01
21:07:15,server_17,62.95,54.87,3453.34,3924.45,1772.68
21:07:15,server_16,61.99,43.75,1146.03,1001.62,1044.99
21:07:15,server_15,93.9,27.5,1024.96,1379.69,19.35
21:07:15,server_14,62.63,71.15,600.51,878.28,137.75
21:07:15,server_13,59.8,46.76,672.5,559.75,7.74
21:07:15,server_12,22.38,22.51,174.05,175.94,62.27
21:07:15,server_11,32.96,22.61,340.2,342.98,108.03
21:07:15,server_20,49.05,59.63,439.54,245.25,77.92
21:07:15,server_9,48.32,42.95,475.51,629.76,5.8
21:07:15,server_1,61.54,53.46,2519.04,2420.24,1105.04
21:07:15,server_2,44.58,22.67,17.53,10.51,3449.61
21:07:15,server_3,64.13,47.85,4612.65,5304.11,1034.05
21:07:15,server_4,24.98,20.57,207.99,159.18,112.58
21:07:15,server_10,53.38,51.43,1046.2,879.06,1152.34
21:07:15,server_6,36.3,36.89,340.37,367.89,7.26
21:07:15,server_7,7.02,89.0,53.26,70.94,25.35
21:07:15,server_8,99.4,98.09,1010.66,1078.58,22.35
21:07:15,server_5,1.86,90.41,0.0,0.0,26.92
21:07:20,server_11,87.53,82.04,906.41,1089.07,157.15
21:07:20,server_19,86.82,99.23,926.73,674.54,13.32
21:07:20,server_18,74.94,51.13,6641.77,5388.86,2.61
21:07:20,server_17,86.71,13.65,832.49,777.95,83.62
21:07:20,server_16,60.12,43.38,504.62,486.5,141.48
21:07:20,server_15,65.14,73.42,599.19,792.84,88.63
21:07:20,server_14,52.97,35.23,7434.51,7652.66,57.56
21:07:20,server_13,28.7,32.29,271.61,387.19,32.93
21:07:20,server_12,47.46,67.01,479.13,607.42,54.56
21:07:20,server_20,56.39,66.33,584.97,613.21,56.77
21:07:20,server_10,57.37,56.92,5299.45,5266.37,68.27
21:07:20,server_8,48.99,47.0,439.8,634.62,104.05
21:07:20,server_9,95.74,5.06,950.92,1013.0,2.6
21:07:20,server_1,43.28,55.53,421.17,274.15,30.08
21:07:20,server_2,67.97,38.76,18245.46,19852.66,73.31
21:07:20,server_3,22.42,15.99,262.64,186.0,60.8
21:07:20,server_5,23.46,21.31,224.51,188.36,0.0
21:07:20,server_6,41.49,45.56,432.3,263.12,89.87
21:07:20,server_7,55.17,63.98,469.38,609.89,41.16
21:07:20,server_4,92.4,97.49,945.62,947.45,138.55
21:07:25,server_20,79.68,50.64,5028.52,4244.93,139.52
21:07:25,server_11,21.35,10.17,185.32,168.65,25.86
21:07:25,server_18,37.42,35.26,425.16,575.24,0.0
21:07:25,server_17,85.52,81.1,827.2,797.77,108.61
21:07:25,server_16,63.13,36.92,15437.4,14349.38,144.33
21:07:25,server_15,27.13,30.48,246.32,223.69,50.39
21:07:25,server_14,65.73,84.71,688.34,362.93,107.4
21:07:25,server_13,95.69,96.25,936.19,657.0,0.0
21:07:25,server_12,36.05,28.27,71.53,78.09,9355.19
21:07:25,server_19,40.01,62.99,1547.77,1549.11,1125.98
21:07:25,server_10,82.87,22.11,732.38,816.61,43.8
21:07:25,server_8,98.75,88.66,1004.55,735.17,134.72
21:07:25,server_1,52.88,63.49,1129.72,1321.61,595.08
21:07:25,server_2,56.1,72.15,529.18,634.2,80.59
21:07:25,server_3,51.59,68.61,1646.52,1888.02,1693.12
21:07:25,server_9,41.05,52.55,4557.54,4369.02,1240.25
21:07:25,server_5,56.77,52.31,515.83,770.14,49.28
21:07:25,server_6,26.36,94.97,309.69,260.49,64.54
21:07:25,server_7,88.66,95.17,958.16,1428.72,19.48
21:07:25,server_4,99.47,94.42,958.19,1415.91,135.72
21:07:30,server_20,89.89,0.91,905.6,901.59,10.2
21:07:30,server_19,40.45,37.15,414.59,448.77,74.6
21:07:30,server_18,15.16,95.82,214.53,305.7,101.9
21:07:30,server_17,56.54,46.95,1866.11,2069.12,1329.04
21:07:30,server_16,28.82,34.99,289.92,314.29,26.29
21:07:30,server_15,34.26,42.68,368.96,382.93,0.49
21:07:30,server_14,73.93,59.42,5201.41,4168.89,5.83
21:07:30,server_12,98.69,86.83,963.99,760.17,34.56
21:07:30,server_11,16.45,93.04,193.7,282.05,0.0
21:07:30,server_13,61.61,68.86,629.81,605.16,0.0
21:07:30,server_9,59.84,32.77,9732.33,11105.81,55.08
21:07:30,server_10,39.6,61.26,425.78,309.97,39.51
21:07:30,server_2,21.45,23.14,144.07,213.51,0.48
21:07:30,server_3,51.04,45.13,18967.64,22163.24,150.39
21:07:30,server_4,61.44,68.69,2660.27,2961.66,1766.05
21:07:30,server_1,37.75,30.88,379.92,443.48,59.99
21:07:30,server_6,47.36,59.71,530.62,306.01,153.08
21:07:30,server_7,63.71,46.4,4031.35,3567.72,695.5
21:07:30,server_8,22.92,31.83,206.01,304.81,13.04
21:07:30,server_5,48.17,65.13,2308.37,2518.22,714.91
21:07:35,server_12,49.05,29.22,164.69,160.88,4567.26
21:07:35,server_19,82.67,19.2,858.16,1143.34,23.41
21:07:35,server_18,99.28,8.28,997.55,954.25,50.58
